Run_ID,Performance_Score,Raw_PESQ_NB,Raw_PESQ_WB,Raw_STOI,Raw_SINR,Raw_SIR
batch_test_7171,0.6781182100849054,1.964,1.419,0.766,11.93,26.03
batch_test_8847,0.6780766707856523,2.312,1.714,0.848,10.75,35.47
batch_test_1184,0.6779468659543728,1.915,1.402,0.699,12.59,25.85
batch_test_7824,0.6778717350247451,2.242,1.633,0.836,11.96,35.6
batch_test_2074,0.677786251398115,2.015,1.385,0.762,10.77,23.4
batch_test_2005,0.6777834812792773,2.062,1.428,0.759,9.05,21.48
batch_test_353,0.6777153765082126,2.366,1.415,0.805,8.74,20.76
batch_test_7014,0.6776531095618781,1.91,1.355,0.743,11.07,22.65
batch_test_9227,0.677632825320629,2.194,1.397,0.835,9.54,23.05
batch_test_7783,0.6776193079492915,1.99,1.422,0.692,9.75,20.08
batch_test_2055,0.6774972802767112,2.317,1.479,0.89,7.7,18.69
batch_test_8206,0.6774593202648022,1.966,1.35,0.819,10.44,22.01
batch_test_4705,0.6774539864687302,2.088,1.334,0.806,9.93,22.46
batch_test_1096,0.6773797862628521,2.291,1.681,0.759,11.61,32.71
batch_test_9717,0.6773059243682672,2.096,1.541,0.846,8.68,21.24
batch_test_4239,0.6773045135774992,2.012,1.377,0.716,10.52,22.16
batch_test_4355,0.6772866269546237,1.911,1.361,0.804,10.79,24.07
batch_test_4613,0.6772732732619752,2.322,1.527,0.776,9.95,25.64
batch_test_1861,0.6772645603281516,2.079,1.372,0.791,9.77,24.01
batch_test_4025,0.6772436984678145,2.011,1.373,0.773,11.79,26.99
batch_test_3454,0.6772373090571957,2.295,1.61,0.669,9.13,24.22
batch_test_7057,0.6771834551051763,2.236,1.527,0.858,9.54,22.55
batch_test_3028,0.6771604132041076,1.91,1.358,0.805,10.37,23.36
batch_test_5623,0.6771409618937062,2.327,1.678,0.898,12.01,45.11
batch_test_2643,0.6770966946457421,2.034,1.515,0.578,10.6,20.2
batch_test_7733,0.6769666586120603,2.162,1.475,0.778,8.61,20.01
batch_test_2942,0.6769479105241019,2.415,1.523,0.848,11.96,29.39
batch_test_6889,0.676906700982309,2.225,1.619,0.81,11.48,30.83
batch_test_9398,0.6768847008362253,2.202,1.436,0.758,9.51,22.18
batch_test_7440,0.6768648071192981,1.947,1.406,0.728,8.73,20.97
batch_test_7880,0.6767608862289186,2.342,1.503,0.581,9.06,25.14
batch_test_2994,0.6767509064847823,2.318,1.554,0.792,9.02,21.96
batch_test_1068,0.6766627092942469,2.112,1.464,0.725,9.32,20.78
batch_test_5911,0.6766544487028432,2.048,1.477,0.857,11.42,22.28
batch_test_9350,0.6766298000528107,2.06,1.463,0.838,9.36,22.41
batch_test_8004,0.6765715933315751,2.087,1.437,0.727,9.89,21.56
batch_test_3617,0.6764742749556013,2.238,1.523,0.813,9.87,23.32
batch_test_9334,0.6764549507209288,1.947,1.329,0.772,9.95,23.58
batch_test_7445,0.6764467547157372,2.306,1.575,0.874,9.17,23.27
batch_test_7893,0.6764246017985115,2.218,1.604,0.69,12.12,26.86
batch_test_7681,0.6763436102211363,1.984,1.452,0.727,9.24,23.15
batch_test_6316,0.6762781399943856,2.503,1.749,0.738,12.57,30.71
batch_test_4084,0.6762109747919955,2.225,1.545,0.76,9.55,23.86
batch_test_5711,0.6759290523555714,1.932,1.451,0.761,9.99,22.63
batch_test_1507,0.675856641857608,2.109,1.505,0.754,12.65,40.25
batch_test_6749,0.6758328446962404,1.995,1.341,0.776,9.82,21.64
batch_test_1951,0.6758071896401445,2.143,1.394,0.788,8.55,22.51
batch_test_1285,0.6757764487338067,1.893,1.292,0.712,10.24,24.8
batch_test_1568,0.6757591623400476,2.312,1.51,0.823,12.22,39.58
batch_test_3056,0.6755716288215373,1.961,1.4,0.814,8.54,21.49
batch_test_448,0.6754282087576308,2.096,1.449,0.77,9.1,22.29
batch_test_5444,0.6754188346822142,1.893,1.372,0.735,11.25,24.39
batch_test_9138,0.6754141896961892,1.675,1.219,0.812,9.69,22.27
batch_test_9216,0.6753908803407518,1.739,1.217,0.697,10.54,23.49
batch_test_695,0.6753611022284325,2.159,1.498,0.868,9.77,23.43
batch_test_6771,0.6752278014454774,2.259,1.512,0.883,10.47,22.77
batch_test_4706,0.675224156270997,2.065,1.438,0.761,13.85,50.42
batch_test_9468,0.6751663699178055,1.925,1.305,0.782,10.7,24.58
batch_test_8425,0.6750584538131789,2.415,1.44,0.725,8.84,22.69
batch_test_2332,0.675030886895887,2.262,1.555,0.853,10.31,23.01
batch_test_6388,0.6750271254741853,2.259,1.59,0.669,11.53,32.32
batch_test_2793,0.6750213458517846,2.221,1.459,0.827,9.33,21.46
batch_test_1674,0.6749119499837458,1.965,1.499,0.859,8.08,22.69
batch_test_1118,0.6748443330412212,2.212,1.494,0.891,11.3,58.19
batch_test_4970,0.6747418431924779,2.35,1.546,0.788,10.95,23.9
batch_test_8405,0.6746602570832818,2.026,1.494,0.813,10.7,25.92
batch_test_6690,0.6746271678805801,2.2,1.48,0.709,11.07,24.35
batch_test_4074,0.6746237087017775,2.037,1.417,0.797,10.47,24.14
batch_test_2128,0.674573739591437,1.968,1.407,0.776,11.13,25.92
batch_test_3872,0.6744342145659136,2.147,1.524,0.851,13.53,38.5
batch_test_5239,0.6742141210414093,2.479,1.829,0.876,10.54,22.87
batch_test_3810,0.6742074662029691,2.251,1.605,0.804,11.3,24.61
batch_test_1195,0.6741728955932668,2.163,1.406,0.774,8.86,20.73
batch_test_814,0.6741606824082399,1.888,1.361,0.66,12.92,24.37
batch_test_063,0.6740449992894769,2.026,1.327,0.814,10.01,22.98
batch_test_274,0.6739789846391148,2.175,1.459,0.82,9.67,21.84
batch_test_7472,0.6739757975953817,1.975,1.353,0.798,11.84,27.07
batch_test_5795,0.6739436770750805,1.985,1.317,0.716,12.2,23.09
batch_test_721,0.6739314662572631,2.293,1.636,0.884,10.16,28.37
batch_test_7961,0.673920441463226,1.994,1.508,0.808,12.78,36.61
batch_test_8491,0.6739000035177968,2.013,1.393,0.663,10.5,27.02
batch_test_2789,0.6738846812149328,1.812,1.341,0.769,11.3,24.35
batch_test_1410,0.6738749327769031,1.882,1.315,0.795,9.16,20.76
batch_test_4851,0.6737538177802348,2.244,1.55,0.746,10.29,26.58
batch_test_7133,0.6736556876627813,2.06,1.431,0.694,9.48,23.81
batch_test_7902,0.6736415555937864,1.852,1.376,0.793,9.35,23.3
batch_test_4229,0.6735240771341032,2.162,1.328,0.739,11.0,23.31
batch_test_6612,0.673397656700913,2.125,1.459,0.795,11.6,26.1
batch_test_6602,0.6733819507324416,2.133,1.363,0.746,10.21,24.24
batch_test_9454,0.6733567261459588,1.856,1.311,0.732,9.4,23.86
batch_test_5980,0.673218448217964,1.922,1.36,0.775,9.79,23.42
batch_test_6418,0.6732114219662785,2.226,1.409,0.837,9.55,21.14
batch_test_405,0.6731797507397955,2.086,1.41,0.76,8.78,23.93
batch_test_5778,0.6731792805164447,2.077,1.448,0.708,9.99,23.0
batch_test_6274,0.6731541327826611,2.046,1.376,0.811,11.35,23.98
batch_test_5889,0.6731475182209101,2.466,1.785,0.753,10.26,23.22
batch_test_7488,0.6730887538244802,2.078,1.356,0.731,9.07,22.09
batch_test_2533,0.6730768258802866,2.237,1.458,0.782,8.17,20.65
batch_test_4102,0.6730562019822499,2.014,1.361,0.808,10.55,24.7
batch_test_9702,0.6730546317608367,2.038,1.322,0.83,9.46,23.46
batch_test_4827,0.6729531709798827,2.157,1.502,0.862,9.54,20.84
batch_test_9979,0.6729058029396235,2.478,1.469,0.844,10.58,20.43
batch_test_3382,0.6728620082485823,2.34,1.488,0.89,9.97,23.88
batch_test_8330,0.6728569222959181,2.194,1.582,0.798,9.19,26.04
batch_test_4695,0.6727768024341747,2.106,1.433,0.787,13.12,35.2
batch_test_645,0.6726904002107054,2.077,1.341,0.812,8.59,18.78
batch_test_7086,0.6726812823761983,2.099,1.517,0.818,11.94,31.08
batch_test_9053,0.6726651499481284,1.83,1.31,0.797,11.3,24.67
batch_test_7817,0.6725801981797858,1.985,1.405,0.723,10.8,23.64
batch_test_7444,0.6725589429315003,2.174,1.516,0.847,9.91,24.27
batch_test_1676,0.6725083355236346,2.052,1.468,0.567,11.12,24.08
batch_test_3044,0.6724635986143801,2.389,1.501,0.64,9.92,21.32
batch_test_613,0.6724555533421964,2.031,1.268,0.782,9.05,20.24
batch_test_5241,0.672451063538206,2.37,1.614,0.848,9.63,22.41
batch_test_8180,0.6724445330817801,2.391,1.737,0.843,9.7,24.54
batch_test_2973,0.672442807125397,2.252,1.616,0.87,11.05,40.92
batch_test_1386,0.6724320908137893,1.94,1.372,0.8,8.14,21.96
batch_test_8637,0.6724202521548919,1.865,1.313,0.673,8.47,24.76
batch_test_5375,0.672380142189981,2.234,1.506,0.793,10.49,23.33
batch_test_3399,0.6723261738106237,2.11,1.508,0.809,8.25,24.97
batch_test_4735,0.6722419450502856,2.443,1.621,0.858,9.59,22.54
batch_test_6077,0.672199530909933,1.797,1.258,0.759,8.6,21.7
batch_test_5357,0.6721776450495521,2.328,1.501,0.851,10.37,25.16
batch_test_2798,0.6721625113041203,2.075,1.515,0.702,9.45,22.77
batch_test_4709,0.6721420272475602,2.177,1.524,0.809,10.3,26.06
batch_test_5118,0.6721302572874526,2.029,1.405,0.721,10.01,24.78
batch_test_2959,0.6720159130474234,2.095,1.49,0.846,13.57,54.06
batch_test_9091,0.6719741714923588,2.058,1.494,0.829,10.22,23.95
batch_test_273,0.6719267864257774,2.41,1.556,0.771,9.76,26.01
batch_test_7300,0.6718837502588726,2.189,1.627,0.877,12.41,63.63
batch_test_6933,0.6718588844798465,1.955,1.324,0.793,8.35,19.4
batch_test_8162,0.6718555614781367,1.912,1.371,0.783,10.79,23.73
batch_test_4891,0.6718473611294847,1.979,1.4,0.754,10.07,24.93
batch_test_3060,0.6718457873274046,1.896,1.306,0.79,9.1,19.87
batch_test_4380,0.6717858670521366,1.897,1.265,0.638,11.01,26.39
batch_test_4251,0.6717453571995629,2.081,1.532,0.716,12.92,54.75
batch_test_3013,0.671721682073111,2.115,1.297,0.83,9.27,22.62
batch_test_490,0.6716577110346118,1.98,1.412,0.737,11.79,23.97
batch_test_5025,0.6716020325868284,2.19,1.54,0.701,9.7,24.65
batch_test_8486,0.6715872930641485,2.129,1.501,0.812,9.39,23.61
batch_test_1337,0.6715800953286573,2.627,1.651,0.643,8.33,18.3
batch_test_2660,0.6715353629947133,2.031,1.331,0.813,9.88,20.71
batch_test_5546,0.6714429798255457,2.163,1.307,0.728,8.94,21.37
batch_test_8696,0.671406461024842,2.055,1.499,0.805,10.0,23.06
batch_test_3518,0.671353635555535,2.09,1.341,0.801,9.42,23.33
batch_test_8047,0.6713445259774542,1.919,1.386,0.745,10.62,22.35
batch_test_8870,0.6712501001571362,1.977,1.491,0.867,11.59,35.46
batch_test_7050,0.6711914015824434,2.093,1.547,0.768,9.1,22.46
batch_test_6289,0.6711830570958199,2.125,1.502,0.715,10.53,26.64
batch_test_2009,0.6711635993805739,2.146,1.445,0.778,10.96,26.86
batch_test_3252,0.671147218839875,2.281,1.423,0.733,8.32,20.7
batch_test_6395,0.6708892106612403,2.588,1.828,0.568,10.36,23.74
batch_test_4106,0.6708572796172435,2.143,1.456,0.679,10.1,21.54
batch_test_9958,0.6707724627915456,1.904,1.345,0.811,11.3,25.68
batch_test_8287,0.670639372466132,1.902,1.39,0.704,13.49,33.73
batch_test_3236,0.6704035072661036,2.378,1.614,0.804,13.58,31.38
batch_test_1201,0.6703602792830559,2.062,1.493,0.842,11.82,25.4
batch_test_4663,0.6701533152786774,2.112,1.52,0.757,8.74,20.81
batch_test_6472,0.6701315518964833,2.295,1.489,0.801,9.58,23.06
batch_test_1651,0.6701280860334776,2.12,1.309,0.725,9.52,22.85
batch_test_9271,0.6701127299739424,2.11,1.453,0.717,9.47,23.59
batch_test_3660,0.6701079604734776,2.167,1.502,0.854,9.88,26.8
batch_test_7453,0.6700787525817709,2.21,1.424,0.783,11.31,26.99
batch_test_6336,0.6700438614326982,2.332,1.466,0.567,8.67,23.67
batch_test_7713,0.6700429225465198,2.113,1.452,0.858,9.58,22.03
batch_test_2595,0.6700205084310673,2.131,1.351,0.848,8.78,21.3
batch_test_6874,0.6699984035440155,1.924,1.319,0.817,10.03,21.54
batch_test_466,0.6699850631776387,1.912,1.436,0.789,10.54,23.73
batch_test_1111,0.6699700037610161,1.819,1.314,0.758,9.93,22.18
batch_test_8135,0.6698902690118258,2.296,1.637,0.829,10.85,25.67
batch_test_6802,0.6698850811098508,2.174,1.474,0.842,9.18,21.08
batch_test_482,0.6698666407703279,1.951,1.234,0.807,9.28,20.94
batch_test_4980,0.6697703986963912,2.358,1.601,0.705,10.55,24.41
batch_test_8819,0.669726737020409,2.064,1.358,0.845,9.96,24.58
batch_test_5936,0.6696945280483934,2.089,1.235,0.816,8.39,20.51
batch_test_2876,0.6695986549349177,2.064,1.442,0.813,11.14,24.37
batch_test_7873,0.6695573461719418,1.982,1.367,0.744,8.71,21.05
batch_test_2072,0.6695037022232959,2.157,1.4,0.822,9.59,22.6
batch_test_575,0.6694899552855895,2.193,1.497,0.816,11.11,25.65
batch_test_5524,0.6694300275212419,1.912,1.325,0.781,9.24,23.13
batch_test_6449,0.6694183009392298,1.967,1.324,0.764,9.04,21.73
batch_test_8991,0.6694168836599307,2.03,1.293,0.62,9.72,24.55
batch_test_1625,0.6693551110782033,1.929,1.378,0.769,9.84,21.88
batch_test_7823,0.6692396223348718,1.888,1.329,0.832,9.35,21.35
batch_test_2707,0.6691293049759787,2.039,1.426,0.761,9.31,21.11
batch_test_1623,0.6690968886974805,2.041,1.394,0.819,8.77,22.94
batch_test_3611,0.6690963254109489,1.901,1.315,0.74,12.14,25.18
batch_test_9077,0.6690887227685252,2.067,1.313,0.808,9.75,22.22
batch_test_1638,0.6690774792222179,1.934,1.396,0.661,9.7,23.21
batch_test_2177,0.6690617429549185,2.135,1.507,0.817,8.95,23.43
batch_test_1224,0.669036964488571,2.211,1.539,0.849,9.63,23.86
batch_test_8855,0.6689720190113697,2.116,1.573,0.797,9.11,25.11
batch_test_8639,0.6689274550080048,2.232,1.594,0.668,9.94,22.95
batch_test_939,0.668904336574371,2.11,1.436,0.83,9.7,24.11
batch_test_4107,0.668836984358258,1.96,1.468,0.799,10.52,23.48
batch_test_5246,0.6688006349899764,2.115,1.545,0.844,12.56,38.51
batch_test_9305,0.6687975045391154,1.638,1.155,0.692,8.69,20.15
batch_test_2602,0.6687206977767758,2.311,1.462,0.812,10.14,22.26
batch_test_733,0.6687048779965393,2.135,1.545,0.814,10.45,25.44
batch_test_8323,0.6686681614420913,2.381,1.588,0.905,12.69,38.22
batch_test_8618,0.6686305484200613,2.039,1.391,0.701,8.12,21.96
batch_test_625,0.6686124332672355,2.057,1.46,0.776,10.14,23.92
batch_test_7951,0.6686105216674824,2.019,1.399,0.755,8.7,23.24
batch_test_6784,0.6685910977719556,2.234,1.47,0.716,8.48,19.12
batch_test_2720,0.6685624627498009,2.137,1.535,0.803,13.48,49.48
batch_test_4228,0.6684639185500576,2.078,1.474,0.783,9.71,22.21
batch_test_4272,0.6684360498081404,2.381,1.524,0.828,9.87,21.32
batch_test_3456,0.6684331631394222,2.081,1.339,0.812,9.36,21.25
batch_test_3582,0.6684229177439258,2.144,1.519,0.889,11.84,35.21
batch_test_1143,0.668393947767902,1.982,1.355,0.753,8.07,21.19
batch_test_9789,0.6683504204785848,2.131,1.286,0.787,9.73,20.91
batch_test_6424,0.6683216014822334,1.956,1.332,0.716,9.58,19.04
batch_test_9310,0.6682895039281544,2.242,1.619,0.72,13.05,30.38
batch_test_5123,0.6682661984659708,2.521,1.735,0.78,8.95,23.41
batch_test_2820,0.6682637416151742,2.346,1.486,0.663,8.55,20.52
batch_test_1604,0.668206393637628,1.965,1.41,0.693,10.11,25.68
batch_test_599,0.6681959223738642,1.965,1.331,0.806,9.22,24.56
batch_test_5480,0.6681519542478004,1.785,1.362,0.662,12.5,27.82
batch_test_7051,0.6681457138164956,2.107,1.375,0.735,8.8,20.49
batch_test_411,0.6681433992213328,2.122,1.466,0.753,8.83,21.53
batch_test_4537,0.6681260782502495,1.904,1.349,0.834,9.39,21.67
batch_test_376,0.6680500441832293,2.219,1.184,0.713,9.44,21.22
batch_test_7834,0.6679998676500142,2.191,1.372,0.792,10.13,24.69
batch_test_9762,0.6679510583679749,1.897,1.428,0.831,9.47,21.65
batch_test_9943,0.6679415704113333,1.763,1.317,0.784,7.57,21.7
batch_test_6439,0.6679106062340346,2.132,1.435,0.782,8.73,23.89
batch_test_812,0.667816878243266,2.039,1.493,0.843,11.55,38.65
batch_test_5925,0.6677892671256836,2.077,1.252,0.765,9.56,22.57
batch_test_2431,0.6677891256719988,2.152,1.569,0.801,9.42,22.06
batch_test_6788,0.6677350345649824,2.095,1.437,0.609,9.1,22.11
batch_test_6162,0.667695608479242,2.011,1.48,0.833,8.18,19.28
batch_test_111,0.6676430279796259,2.061,1.453,0.799,7.9,20.09
batch_test_1027,0.6675382373866131,2.449,1.527,0.684,9.9,23.82
batch_test_8688,0.6675005201322778,1.926,1.503,0.677,8.94,21.8
batch_test_375,0.6674808629024769,2.513,1.646,0.861,8.72,22.61
batch_test_8393,0.6674684029623158,1.938,1.369,0.749,10.18,24.42
batch_test_8002,0.6674229718776556,2.333,1.545,0.861,10.11,22.18
batch_test_7621,0.6674160082317354,1.86,1.33,0.714,10.44,22.5
batch_test_8926,0.6672906154432546,1.905,1.41,0.777,9.64,23.32
batch_test_9778,0.6672868976916742,2.061,1.438,0.705,10.95,27.72
batch_test_8853,0.6672524134032755,2.018,1.402,0.859,10.15,26.03
batch_test_255,0.6672440495260458,2.078,1.547,0.702,8.34,19.75
batch_test_7859,0.6671001924014798,2.028,1.377,0.712,10.56,22.08
batch_test_7920,0.6670916044579879,1.881,1.26,0.666,10.77,22.68
batch_test_1963,0.6670906899140471,2.463,1.544,0.782,12.58,24.69
batch_test_9655,0.6670657507952379,1.937,1.455,0.775,9.39,23.34
batch_test_8260,0.6669541354767059,1.991,1.333,0.84,7.57,19.75
batch_test_2036,0.6668934685859128,1.983,1.402,0.725,10.9,24.63
batch_test_1392,0.6668508427988918,2.044,1.345,0.818,9.2,22.09
batch_test_2706,0.6668185903583906,2.537,1.59,0.844,9.49,22.71
batch_test_6475,0.666795509620771,1.885,1.406,0.661,9.56,29.11
batch_test_3112,0.6667688366791997,1.832,1.335,0.613,10.51,23.04
batch_test_3742,0.6666976635202578,2.147,1.513,0.803,11.27,25.12
batch_test_2671,0.6666945189135989,2.068,1.644,0.81,10.94,35.79
batch_test_5465,0.6666407903826554,2.391,1.565,0.833,12.37,47.79
batch_test_5761,0.6666252165591988,2.114,1.454,0.729,11.06,22.74
batch_test_5525,0.666615822603377,2.465,1.612,0.844,9.59,24.23
batch_test_8940,0.6666084080560758,2.675,1.694,0.834,12.93,23.37
batch_test_3452,0.6665951850659195,2.148,1.529,0.751,8.52,21.69
batch_test_4946,0.6665757460925194,2.088,1.351,0.676,9.89,22.31
batch_test_5675,0.6665578072304844,1.839,1.343,0.75,11.33,23.61
batch_test_6403,0.6665508261992216,2.195,1.544,0.807,9.9,22.12
batch_test_7532,0.6665031231732662,2.308,1.748,0.907,10.49,30.17
batch_test_6477,0.6664848560327372,2.112,1.564,0.806,11.59,27.7
batch_test_558,0.6664659759161712,1.97,1.346,0.831,9.71,21.22
batch_test_7152,0.6664606980469008,2.111,1.451,0.68,9.08,24.28
batch_test_055,0.6664315565464051,2.242,1.547,0.783,9.89,26.61
batch_test_1998,0.6663217712319284,2.312,1.531,0.761,8.84,22.61
batch_test_9178,0.6663057232677342,2.156,1.401,0.718,10.5,24.91
batch_test_4692,0.6662441885822177,2.151,1.449,0.86,10.0,21.99
batch_test_9298,0.6661832777380969,2.024,1.447,0.64,10.71,24.78
batch_test_2559,0.6661773390693322,2.04,1.42,0.787,10.87,27.06
batch_test_2493,0.6661182459109867,2.176,1.453,0.742,11.72,31.6
batch_test_6995,0.666054212136108,2.04,1.466,0.854,13.13,49.81
batch_test_9950,0.6659975897058472,1.939,1.394,0.817,10.34,28.12
batch_test_4371,0.6659675858930838,1.97,1.467,0.779,11.31,32.98
batch_test_1641,0.6659640906611761,1.973,1.362,0.63,10.85,25.07
batch_test_1360,0.6658943163210723,2.15,1.323,0.696,10.15,22.82
batch_test_3148,0.6658856214639692,2.101,1.391,0.817,9.76,22.46
batch_test_8498,0.6658562656652356,1.953,1.341,0.821,11.54,22.52
batch_test_1500,0.6658192550417654,2.044,1.511,0.826,10.03,24.24
batch_test_5049,0.6656810336595238,2.381,1.499,0.804,8.64,28.91
batch_test_2124,0.6656720218775117,1.941,1.467,0.822,9.1,21.93
batch_test_540,0.665626600514428,1.822,1.31,0.688,9.1,21.69
batch_test_5506,0.6655957284988985,2.156,1.369,0.819,10.11,29.17
batch_test_9684,0.6655651454469184,2.549,1.622,0.821,10.54,21.63
batch_test_9593,0.6655286298088927,1.857,1.188,0.636,9.31,21.51
batch_test_923,0.6655266275613028,2.126,1.526,0.831,9.42,22.3
batch_test_238,0.6654914939478388,2.018,1.348,0.787,8.97,21.67
batch_test_7710,0.6654665212018478,1.922,1.35,0.631,9.37,21.94
batch_test_7937,0.6654646464841275,2.475,1.62,0.866,10.45,30.84
batch_test_6485,0.6654501345729551,2.091,1.506,0.808,10.62,39.61
batch_test_1607,0.665450014572842,2.302,1.525,0.799,13.13,42.37
batch_test_4824,0.6654378731493806,2.034,1.311,0.788,9.6,21.92
batch_test_9253,0.665435975437372,2.146,1.479,0.711,9.67,26.45
batch_test_4721,0.6653944707353533,2.014,1.444,0.605,9.69,23.33
batch_test_4815,0.6653804601001247,2.219,1.512,0.759,9.63,22.83
batch_test_7976,0.6653270689730574,2.116,1.396,0.795,8.88,22.34
batch_test_7028,0.6652773329938187,1.939,1.349,0.788,9.3,21.22
batch_test_1892,0.6652159362427122,2.453,1.621,0.786,11.43,37.62
batch_test_4625,0.6651239340994246,2.244,1.481,0.655,9.48,22.92
batch_test_8927,0.6650816101334309,2.051,1.444,0.81,9.91,20.38
batch_test_7969,0.6650704477184857,1.975,1.424,0.739,8.11,23.94
batch_test_8967,0.6650615364208408,1.976,1.38,0.743,12.39,29.02
batch_test_8184,0.6650531770095475,2.141,1.525,0.861,9.18,22.46
batch_test_4741,0.6650520448537194,2.064,1.488,0.811,9.72,26.81
batch_test_3084,0.6650404497908509,1.998,1.52,0.783,10.33,22.0
batch_test_6639,0.6649965685118507,2.327,1.626,0.878,10.95,28.57
batch_test_4689,0.6649904995189393,2.225,1.545,0.879,9.08,22.13
batch_test_5612,0.6648967910318239,1.964,1.396,0.733,9.11,21.39
batch_test_504,0.6648880380942225,1.92,1.386,0.813,8.75,24.03
batch_test_349,0.6648449721192365,2.334,1.529,0.765,9.22,21.73
batch_test_9369,0.6648033333027882,2.319,1.555,0.71,10.53,22.69
batch_test_774,0.6647661869882153,2.244,1.401,0.848,9.21,20.77
batch_test_6972,0.6647404234263957,1.956,1.394,0.85,10.61,23.39
batch_test_4390,0.6647263251658612,2.113,1.398,0.859,11.25,25.62
batch_test_9994,0.6646549509406001,2.055,1.366,0.676,8.83,22.24
batch_test_5289,0.6646105097257908,2.062,1.36,0.743,9.67,24.32
batch_test_8550,0.6645798791266144,1.935,1.362,0.751,10.83,24.12
batch_test_114,0.6644223305663967,2.122,1.353,0.732,10.12,24.02
batch_test_6379,0.6643726176953456,2.147,1.403,0.639,10.56,23.81
batch_test_9176,0.6643671334550196,2.046,1.365,0.844,9.59,22.58
batch_test_8259,0.6643532131479581,2.031,1.346,0.841,13.42,29.17
batch_test_7666,0.664325695179536,1.681,1.206,0.748,9.96,24.25
batch_test_5096,0.6643056445229594,2.027,1.403,0.785,10.9,22.19
batch_test_2451,0.664266728523925,1.829,1.329,0.741,9.06,23.92
batch_test_8887,0.6642561956792804,2.097,1.454,0.753,11.96,26.48
batch_test_4597,0.664244502095017,2.063,1.434,0.835,9.64,25.11
