Run_ID,Performance_Score,Raw_PESQ_NB,Raw_PESQ_WB,Raw_STOI,Raw_SINR,Raw_SIR
batch_test_726,0.7026413960987498,2.46,1.74,0.794,9.21,30.48
batch_test_8683,0.7026202571243035,2.388,1.617,0.732,9.71,25.94
batch_test_5361,0.7025579524423959,1.857,1.348,0.586,8.7,21.58
batch_test_185,0.7024854617341466,2.256,1.632,0.825,6.57,18.53
batch_test_2947,0.7024348509847014,2.215,1.628,0.754,9.53,22.58
batch_test_8389,0.7023892325361113,1.815,1.433,0.661,7.68,17.94
batch_test_9691,0.7021542759627887,2.112,1.479,0.746,7.29,18.6
batch_test_3729,0.7020993096395168,2.099,1.476,0.82,8.39,23.32
batch_test_523,0.7019949808365241,1.866,1.372,0.692,8.46,18.37
batch_test_1476,0.7019599155420386,2.081,1.443,0.801,8.29,18.68
batch_test_3015,0.701956541172377,1.892,1.368,0.757,7.5,19.37
batch_test_2546,0.7018889979328401,2.252,1.436,0.777,7.73,18.9
batch_test_9371,0.7018336084723872,2.078,1.598,0.699,9.08,20.16
batch_test_6069,0.7018094489047696,2.189,1.431,0.773,6.44,17.53
batch_test_3913,0.7017925014480484,2.11,1.487,0.765,9.34,20.61
batch_test_4207,0.7017560122481648,2.111,1.508,0.759,7.05,15.26
batch_test_1914,0.7017527782754865,2.062,1.451,0.706,7.68,17.62
batch_test_2247,0.7016409771406289,2.495,1.428,0.737,8.26,18.88
batch_test_1255,0.7014998685484201,1.93,1.37,0.713,7.43,18.65
batch_test_6045,0.7013871113698804,2.116,1.497,0.761,7.97,17.73
batch_test_250,0.701378212625273,1.958,1.416,0.687,8.37,24.12
batch_test_5087,0.7012588429759345,2.137,1.523,0.771,5.85,12.09
batch_test_8601,0.7010857631361329,2.556,1.656,0.837,10.47,30.76
batch_test_5667,0.7010829945214365,2.107,1.516,0.833,7.16,18.07
batch_test_6215,0.7010174236815312,1.887,1.308,0.707,7.1,17.9
batch_test_1147,0.7009942469150905,1.985,1.363,0.673,7.45,19.82
batch_test_6718,0.7009371148249,2.443,1.617,0.797,11.34,35.43
batch_test_5938,0.7008639751746303,2.072,1.35,0.723,7.35,19.81
batch_test_6524,0.7008193051817451,2.057,1.453,0.733,7.28,18.52
batch_test_8228,0.7005971012673239,1.819,1.384,0.686,8.64,18.78
batch_test_2466,0.7004075707943779,2.301,1.575,0.811,10.21,32.73
batch_test_2156,0.7003918822928731,2.045,1.441,0.755,8.05,17.51
batch_test_9180,0.7001948851158923,1.903,1.408,0.674,6.51,19.17
batch_test_8320,0.7001587024666196,2.392,1.755,0.813,6.89,15.65
batch_test_1039,0.7001232611586982,2.172,1.454,0.761,7.17,17.73
batch_test_6328,0.700110475239821,2.47,1.612,0.787,11.44,28.84
batch_test_3420,0.6998891486003415,2.074,1.521,0.789,7.95,19.46
batch_test_8363,0.6998571805535082,2.094,1.496,0.656,7.45,17.17
batch_test_6682,0.699821098614623,1.902,1.314,0.739,7.48,16.47
batch_test_2244,0.6997642775212537,1.933,1.387,0.715,6.35,14.55
batch_test_5226,0.6997325826017756,1.986,1.355,0.707,9.5,18.89
batch_test_7377,0.6997001957540432,2.165,1.587,0.766,8.84,24.48
batch_test_6041,0.6996923701880139,2.382,1.595,0.788,10.38,22.81
batch_test_9841,0.6995659118274201,2.095,1.438,0.701,7.38,18.62
batch_test_7949,0.6995532908984242,1.887,1.433,0.761,6.0,16.17
batch_test_837,0.6995494444389123,2.21,1.451,0.832,9.1,25.23
batch_test_5235,0.6994327380923988,2.12,1.384,0.808,8.79,24.55
batch_test_3733,0.6993968299124562,2.341,1.627,0.816,9.62,27.11
batch_test_3240,0.6992637575516182,2.021,1.45,0.751,7.27,18.55
batch_test_129,0.6990656146245565,2.261,1.471,0.658,6.35,16.75
batch_test_3749,0.6990429184531187,1.856,1.361,0.755,8.18,18.61
batch_test_3474,0.6989903420296891,1.858,1.318,0.775,7.48,16.55
batch_test_2337,0.6989715102158063,2.39,1.576,0.699,8.68,26.44
batch_test_9082,0.6989711580863234,2.455,1.54,0.693,8.21,19.71
batch_test_2072,0.6989384128273406,2.046,1.493,0.715,7.24,15.88
batch_test_9958,0.6988592676058609,1.935,1.387,0.723,8.55,20.87
batch_test_3242,0.6987954604062175,1.941,1.429,0.739,8.22,17.56
batch_test_7460,0.6987340668432006,2.269,1.493,0.601,9.59,19.31
batch_test_3914,0.6986978145818349,1.956,1.334,0.742,5.65,14.95
batch_test_9047,0.6986820086009725,2.138,1.561,0.756,12.9,26.01
batch_test_8323,0.6986691892105212,2.383,1.581,0.849,11.41,31.84
batch_test_4978,0.6985217706385588,2.082,1.472,0.738,6.23,15.03
batch_test_5788,0.6984647299617311,2.609,1.774,0.562,12.49,41.7
batch_test_5490,0.6983563777748928,1.937,1.405,0.759,8.46,20.16
batch_test_847,0.6983158110958921,1.987,1.473,0.726,11.99,32.15
batch_test_9921,0.6983004272453699,1.878,1.377,0.733,8.05,17.65
batch_test_5238,0.6981419429351295,2.152,1.408,0.72,9.16,21.69
batch_test_4904,0.6981230331877171,2.049,1.361,0.744,7.62,17.99
batch_test_4524,0.6980563662278783,1.82,1.363,0.754,7.54,17.06
batch_test_526,0.6979538326060286,2.139,1.575,0.822,7.64,18.07
batch_test_6234,0.6978053955597443,1.986,1.536,0.67,9.98,21.73
batch_test_8004,0.697662015291743,1.986,1.448,0.711,6.91,16.12
batch_test_4739,0.6976342109171224,1.96,1.384,0.695,7.91,18.47
batch_test_6867,0.6975625118673764,2.51,1.766,0.828,8.92,16.74
batch_test_3113,0.6975607293285986,2.121,1.588,0.747,9.2,19.91
batch_test_1393,0.6975480281273982,1.916,1.539,0.757,11.76,35.1
batch_test_1392,0.697252115559226,1.979,1.357,0.78,6.71,15.98
batch_test_7521,0.6971918964340492,2.23,1.595,0.838,8.62,18.42
batch_test_1908,0.6971405597239083,1.917,1.411,0.725,7.48,22.67
batch_test_2396,0.6971314184449271,2.573,1.749,0.84,12.02,37.34
batch_test_2549,0.6970755636718938,2.245,1.485,0.788,9.88,28.2
batch_test_3815,0.6969190808308133,2.191,1.571,0.82,8.62,22.12
batch_test_8322,0.696767508041153,2.543,1.746,0.813,12.22,32.95
batch_test_729,0.6967477688171301,2.15,1.544,0.57,8.81,18.63
batch_test_2187,0.6966806900126609,2.076,1.529,0.711,7.26,16.78
batch_test_4283,0.6966651349649582,2.317,1.687,0.703,8.58,18.42
batch_test_3267,0.6965704385079718,1.858,1.421,0.735,8.92,19.33
batch_test_6801,0.6965478284555237,1.675,1.235,0.689,6.26,16.37
batch_test_8379,0.6965136634195757,1.963,1.39,0.715,6.92,17.27
batch_test_9616,0.6964728086872539,2.148,1.463,0.78,8.18,23.31
batch_test_6692,0.6964502538049527,2.066,1.499,0.764,6.77,17.05
batch_test_3620,0.6963974182361725,2.259,1.65,0.785,9.44,26.66
batch_test_279,0.6963768449524963,1.989,1.358,0.71,6.1,17.77
batch_test_8907,0.6963022067904074,1.916,1.355,0.614,7.5,18.25
batch_test_5661,0.6962645206646727,2.325,1.468,0.772,6.8,21.18
batch_test_7638,0.6961899130612877,1.928,1.295,0.804,5.94,15.22
batch_test_2385,0.6961564887348398,2.466,1.495,0.766,8.4,20.83
batch_test_3299,0.6960990633428227,2.138,1.52,0.761,9.0,20.2
batch_test_3047,0.6960567908874774,2.039,1.464,0.643,7.93,19.44
batch_test_7298,0.6959864646066048,2.162,1.469,0.785,7.96,17.13
batch_test_9441,0.6959835295203876,2.163,1.548,0.613,8.19,20.24
batch_test_274,0.6959599232241487,2.109,1.484,0.712,7.15,16.08
batch_test_3551,0.6959089964278962,2.304,1.52,0.624,7.46,17.74
batch_test_9291,0.6958734517329591,2.127,1.405,0.757,6.05,16.96
batch_test_7561,0.6958649661749085,1.963,1.303,0.765,6.82,18.67
batch_test_3555,0.6958265057805374,2.04,1.402,0.778,6.62,16.79
batch_test_4321,0.6957846149124872,2.009,1.47,0.706,8.7,19.49
batch_test_041,0.6957807363341806,2.146,1.525,0.695,9.27,21.56
batch_test_591,0.6957772323355492,2.491,1.567,0.809,10.79,30.85
batch_test_1372,0.6957633848144876,2.285,1.672,0.715,9.02,27.09
batch_test_5841,0.6957547040400872,2.091,1.433,0.84,7.11,17.72
batch_test_7627,0.6957187545324399,2.244,1.548,0.775,7.57,20.13
batch_test_6166,0.6956806645986755,1.877,1.329,0.722,6.4,15.36
batch_test_2154,0.6956352948673331,2.041,1.495,0.768,8.61,19.54
batch_test_3750,0.6956185112266333,1.941,1.387,0.682,7.43,17.83
batch_test_9834,0.6956102809703943,2.108,1.428,0.745,6.75,21.28
batch_test_2659,0.6955041533333826,2.204,1.494,0.771,7.51,18.36
batch_test_3258,0.6954580849297747,2.167,1.491,0.641,7.14,15.32
batch_test_1938,0.6952373963102612,2.035,1.458,0.716,7.71,21.94
batch_test_7908,0.6952055149405795,2.291,1.438,0.796,8.38,23.48
batch_test_8885,0.6951888358413618,2.01,1.402,0.639,10.09,21.63
batch_test_9950,0.6951860675906084,1.932,1.415,0.741,7.88,19.13
batch_test_4610,0.6951219365097518,1.72,1.277,0.712,9.12,19.49
batch_test_7746,0.6950989831186016,2.088,1.394,0.733,7.25,17.1
batch_test_514,0.6950522804172844,2.351,1.591,0.622,9.39,21.07
batch_test_2161,0.695025290420986,2.195,1.504,0.735,7.44,20.2
batch_test_1096,0.6948927455867475,2.311,1.665,0.754,10.28,26.53
batch_test_6638,0.6948550097806627,2.123,1.549,0.758,8.8,23.47
batch_test_9426,0.6947716660536923,1.969,1.353,0.675,8.45,23.12
batch_test_5792,0.6946739953722127,2.441,1.653,0.81,11.71,33.08
batch_test_5302,0.6946547815699053,1.878,1.264,0.674,6.91,15.29
batch_test_2810,0.6944824728300558,1.835,1.295,0.69,7.02,16.87
batch_test_6224,0.6944148553868021,2.518,1.562,0.876,10.26,30.14
batch_test_440,0.6943055419042067,1.929,1.474,0.645,8.5,18.06
batch_test_6825,0.694262661363842,2.302,1.485,0.777,7.6,19.72
batch_test_828,0.6941068699614555,1.962,1.582,0.78,6.89,16.31
batch_test_1058,0.6940722501765477,2.254,1.398,0.814,6.73,18.08
batch_test_2732,0.6939706576583892,2.362,1.451,0.747,11.01,35.11
batch_test_1221,0.6939620715308672,2.071,1.591,0.733,9.19,33.06
batch_test_5775,0.6939519548951998,2.158,1.458,0.842,8.38,24.94
batch_test_1952,0.6939303408561719,2.635,1.681,0.786,9.23,17.64
batch_test_3305,0.693904756606233,2.513,1.767,0.919,12.07,38.01
batch_test_2992,0.6938914519417034,1.799,1.412,0.657,8.7,18.36
batch_test_7342,0.6938828266648303,2.099,1.424,0.765,7.36,19.8
batch_test_8208,0.6938682156610105,2.126,1.344,0.734,8.79,20.16
batch_test_7016,0.6936330577118471,2.007,1.432,0.768,7.49,18.21
batch_test_5557,0.6935736102569512,2.241,1.571,0.716,9.23,20.34
batch_test_4468,0.6935419660696592,2.044,1.413,0.777,6.37,20.65
batch_test_8076,0.6935196069043813,2.53,1.596,0.828,12.09,29.81
batch_test_5751,0.6935035434888027,1.917,1.331,0.805,6.48,15.0
batch_test_6612,0.693490460214891,2.097,1.432,0.689,9.4,22.0
batch_test_3312,0.6934806443541968,2.439,1.577,0.792,7.8,24.07
batch_test_3429,0.6933884795933721,1.966,1.523,0.771,6.56,15.76
batch_test_2956,0.693354578683836,1.917,1.381,0.713,7.4,17.89
batch_test_683,0.6933066607534891,1.987,1.343,0.768,8.42,20.88
batch_test_6464,0.6932411446292808,1.984,1.385,0.693,7.39,16.61
batch_test_7274,0.6932305133492408,2.302,1.606,0.823,6.94,16.73
batch_test_700,0.6932013103558928,1.79,1.449,0.758,7.04,16.05
batch_test_8940,0.6931703037896324,2.823,1.717,0.79,12.46,24.04
batch_test_8930,0.6931687854505243,2.265,1.48,0.842,8.1,22.42
batch_test_6133,0.693118158122517,2.223,1.446,0.663,9.53,26.59
batch_test_3811,0.6930475646136462,2.28,1.655,0.803,9.58,24.71
batch_test_7073,0.6930468473162276,2.461,1.53,0.868,11.15,23.19
batch_test_4611,0.6930102741783393,2.095,1.441,0.691,6.64,23.71
batch_test_8813,0.6929925768258033,2.437,1.686,0.864,7.75,17.9
batch_test_6751,0.6929659611567396,2.074,1.468,0.753,6.4,19.02
batch_test_5147,0.6928942172588395,1.963,1.408,0.72,7.68,19.73
batch_test_9599,0.6928136242105067,2.042,1.42,0.722,7.38,18.49
batch_test_3759,0.6927441884292231,2.733,1.696,0.881,10.26,30.72
batch_test_8721,0.6927073714605028,2.554,1.794,0.718,8.02,17.73
batch_test_8394,0.6927028380106711,2.074,1.463,0.803,7.57,17.47
batch_test_1863,0.6926983274364589,1.897,1.487,0.794,7.26,14.34
batch_test_4080,0.6925774192428334,2.255,1.515,0.658,7.64,18.6
batch_test_5451,0.6923815934873409,2.048,1.463,0.697,8.13,18.38
batch_test_9314,0.6922801120426066,2.255,1.591,0.835,10.78,26.43
batch_test_7372,0.6921933097947641,2.077,1.402,0.777,6.93,15.67
batch_test_887,0.6921845890476452,1.984,1.448,0.632,8.07,16.98
batch_test_9889,0.6921278172504804,2.262,1.456,0.742,7.21,16.56
batch_test_4681,0.6920711809575951,2.035,1.487,0.759,7.12,17.09
batch_test_8367,0.6920489382251745,2.285,1.596,0.794,6.91,19.34
batch_test_9717,0.6920057234967796,2.194,1.562,0.766,6.37,17.02
batch_test_8515,0.6919968510142308,2.161,1.395,0.764,7.48,15.66
batch_test_7472,0.6919361850487582,2.011,1.423,0.686,9.3,21.27
batch_test_7481,0.6919165186439644,1.978,1.363,0.754,7.25,21.53
batch_test_4151,0.6918574047247276,2.128,1.45,0.722,6.04,15.71
batch_test_3632,0.691855095279409,2.083,1.473,0.725,7.36,20.54
batch_test_8373,0.6917816375156111,2.038,1.524,0.775,6.23,16.96
batch_test_5375,0.6917713403988768,2.313,1.536,0.73,8.12,20.05
batch_test_5273,0.691746784902042,2.708,1.779,0.726,9.02,20.1
batch_test_052,0.6916828233108946,2.436,1.947,0.8,9.44,20.05
batch_test_1244,0.6916779843104661,2.121,1.547,0.664,8.22,17.87
batch_test_237,0.6915985245329416,1.897,1.424,0.677,9.34,23.97
batch_test_879,0.691506328086042,1.979,1.467,0.804,6.22,19.57
batch_test_504,0.6914705117130885,2.004,1.438,0.746,6.68,16.64
batch_test_4710,0.6913076747196797,2.227,1.527,0.784,6.45,15.79
batch_test_5583,0.6910789114555811,2.159,1.439,0.684,6.99,15.39
batch_test_9895,0.6910512166899628,2.225,1.455,0.78,8.27,23.13
batch_test_5879,0.6907532638103973,2.053,1.469,0.785,6.27,14.37
batch_test_2858,0.6907012563200629,2.452,1.551,0.825,6.26,19.98
batch_test_7707,0.6906200436276801,2.143,1.563,0.761,7.85,19.23
batch_test_646,0.6905771767162395,2.004,1.463,0.775,10.51,29.59
batch_test_8491,0.6905025655986079,1.933,1.303,0.626,7.88,20.83
batch_test_4496,0.690495372594379,2.271,1.558,0.77,7.0,20.32
batch_test_5559,0.6904528304838322,1.814,1.344,0.72,9.55,20.62
batch_test_6002,0.690311933490849,2.199,1.415,0.834,7.18,17.31
batch_test_3479,0.6902034791411819,2.03,1.383,0.744,7.93,19.78
batch_test_1344,0.6901675242582691,1.884,1.392,0.726,6.34,15.7
batch_test_4097,0.69001642737965,1.695,1.227,0.646,6.66,15.77
batch_test_5220,0.6899736699548418,1.986,1.39,0.641,7.14,15.48
batch_test_7160,0.689957586261693,2.008,1.497,0.774,10.6,34.59
batch_test_651,0.689868592895723,1.907,1.456,0.748,12.31,27.22
batch_test_3696,0.6898376219734456,2.139,1.451,0.748,7.84,18.33
batch_test_5568,0.6896833758032301,2.335,1.666,0.78,8.93,36.54
batch_test_6802,0.6895120791046984,2.142,1.542,0.784,7.26,17.22
batch_test_1450,0.6894832921116995,1.881,1.392,0.668,9.86,20.43
batch_test_7143,0.6893661974978699,2.002,1.362,0.691,7.89,19.42
batch_test_8881,0.6893651753244283,2.024,1.506,0.64,6.88,16.06
batch_test_788,0.689341060762772,1.91,1.404,0.756,7.18,19.45
batch_test_2210,0.6892922311796493,2.524,1.704,0.863,9.41,19.76
batch_test_1806,0.6892651217687684,1.862,1.338,0.771,5.42,13.11
batch_test_9000,0.689222795642018,2.213,1.572,0.771,13.64,44.41
batch_test_9096,0.689200327942263,1.854,1.285,0.682,7.1,15.34
batch_test_7698,0.6891447698366435,2.369,1.619,0.739,9.03,23.1
batch_test_3254,0.6891262186290036,2.131,1.486,0.749,9.4,23.93
batch_test_3490,0.6890857705799511,2.535,1.547,0.864,10.16,21.79
batch_test_6925,0.6889653654107396,2.055,1.452,0.791,6.59,16.55
batch_test_9913,0.6889271320272827,2.092,1.494,0.641,9.16,22.19
batch_test_1668,0.6888818557294745,2.122,1.454,0.8,8.22,16.88
batch_test_3774,0.6888484976888086,2.17,1.643,0.75,8.56,16.18
batch_test_1413,0.68883825157733,1.639,1.223,0.692,5.56,13.21
batch_test_2217,0.688818448276014,2.555,1.648,0.603,7.54,19.68
batch_test_432,0.6888116230881244,2.312,1.589,0.702,9.29,24.69
batch_test_599,0.6888069121068072,1.916,1.336,0.726,7.77,19.64
batch_test_2838,0.6887980641348359,1.757,1.417,0.661,7.53,18.43
batch_test_7975,0.6887540605200004,2.199,1.563,0.833,10.98,42.03
batch_test_1557,0.6887277219277497,2.082,1.606,0.795,9.12,24.32
batch_test_8111,0.6887253917686985,2.09,1.445,0.786,8.43,19.06
batch_test_942,0.6886913086621709,1.904,1.385,0.695,9.97,22.07
batch_test_3385,0.6886140928255112,1.867,1.321,0.674,7.51,21.11
batch_test_008,0.6884007603293291,2.21,1.547,0.813,6.62,17.96
batch_test_2630,0.6883746533027786,1.953,1.353,0.795,5.68,15.39
batch_test_9355,0.6883526821986541,2.093,1.478,0.782,8.58,19.59
batch_test_2163,0.6883499256426113,2.128,1.637,0.835,7.88,26.42
batch_test_1062,0.6883276563099547,1.929,1.339,0.744,8.76,17.29
batch_test_9038,0.6882837361293114,1.739,1.344,0.743,8.95,20.91
batch_test_474,0.6881975315519788,2.532,1.688,0.784,9.49,27.84
batch_test_7883,0.6881608171124447,1.776,1.29,0.736,5.91,18.54
batch_test_5257,0.6881312097293197,2.208,1.53,0.757,9.45,19.18
batch_test_6655,0.688013082551272,2.387,1.781,0.82,9.84,23.47
batch_test_9144,0.6879762209694784,1.771,1.397,0.653,7.41,18.26
batch_test_6559,0.6879558226851242,1.952,1.39,0.792,5.53,14.36
batch_test_9443,0.6878784892603166,2.017,1.315,0.763,4.67,16.06
batch_test_627,0.6877675702660411,2.057,1.39,0.75,9.19,30.8
batch_test_5654,0.6876566513756355,2.34,1.497,0.783,9.95,26.62
batch_test_5074,0.6876515031097472,2.154,1.497,0.69,7.33,17.93
batch_test_984,0.6876362576086582,2.052,1.544,0.654,9.52,23.14
batch_test_4581,0.6876126951886231,1.967,1.373,0.734,8.47,19.48
batch_test_3026,0.6875838010395388,2.041,1.382,0.728,7.91,16.62
batch_test_563,0.6875596420625647,1.923,1.361,0.745,7.08,17.63
batch_test_6906,0.687451067880655,1.876,1.401,0.74,7.54,18.95
batch_test_7624,0.6873800144766582,2.723,1.727,0.804,7.67,17.98
batch_test_3651,0.6873605053627345,2.214,1.448,0.647,8.45,21.08
batch_test_053,0.687175485296163,1.981,1.41,0.677,7.21,16.72
batch_test_4362,0.6869750581390893,2.124,1.513,0.82,7.44,21.19
batch_test_1150,0.6869544172042819,2.122,1.394,0.782,5.98,17.39
batch_test_8035,0.6869322652061518,2.426,1.758,0.88,9.72,30.64
batch_test_7334,0.6869301807688196,2.119,1.569,0.793,9.86,25.28
batch_test_3133,0.6869267118532003,2.221,1.523,0.759,7.16,17.93
batch_test_4069,0.6868877178029786,2.244,1.452,0.691,10.49,27.41
batch_test_7499,0.686809344233651,2.272,1.506,0.694,8.64,21.22
batch_test_429,0.6867319113388689,2.347,1.649,0.744,7.3,16.95
batch_test_4055,0.6867280851043656,2.235,1.492,0.78,7.51,21.93
batch_test_5774,0.6867151924073088,2.335,1.583,0.766,13.48,25.61
batch_test_7573,0.6866954152098167,2.153,1.487,0.746,9.16,30.87
batch_test_8773,0.6866564889033895,1.962,1.459,0.69,8.6,19.78
batch_test_1800,0.6866437146600448,2.083,1.514,0.789,8.28,20.67
batch_test_4464,0.6865766232610431,1.981,1.394,0.729,7.09,16.78
batch_test_7438,0.6865209441456142,2.355,1.517,0.84,11.68,38.76
batch_test_4438,0.6865089099056615,1.809,1.342,0.655,6.4,18.77
batch_test_6812,0.6864885434766653,2.255,1.572,0.813,6.78,16.91
batch_test_8031,0.6864572619318539,2.255,1.587,0.756,9.34,30.33
batch_test_3152,0.686454620639838,1.882,1.391,0.65,7.32,17.45
batch_test_5511,0.6864448602505391,1.675,1.205,0.729,8.87,20.28
batch_test_247,0.6864418833609713,2.004,1.462,0.606,7.48,18.79
batch_test_132,0.6864381256791566,1.892,1.375,0.662,8.23,20.06
batch_test_5645,0.6864110430953579,2.007,1.406,0.645,9.56,19.26
batch_test_2991,0.6863902290152775,2.068,1.488,0.716,7.86,19.31
batch_test_3270,0.6863291513068798,2.134,1.392,0.733,7.07,16.89
batch_test_3402,0.6862172751878927,1.914,1.498,0.751,8.35,17.19
batch_test_5512,0.6861805777557497,1.995,1.409,0.677,7.48,18.45
batch_test_1815,0.686149259521167,1.975,1.454,0.805,7.37,17.63
batch_test_2304,0.686132658304567,1.91,1.362,0.718,7.56,19.16
batch_test_1716,0.6861209088112582,1.813,1.361,0.77,7.56,16.72
batch_test_388,0.6861137827596306,2.251,1.666,0.756,9.0,21.16
batch_test_4640,0.686072385757668,2.021,1.489,0.677,9.4,23.51
batch_test_255,0.686017092011541,1.993,1.478,0.663,5.75,14.17
batch_test_6144,0.686004054172209,2.049,1.443,0.702,7.17,16.76
batch_test_3471,0.6859690981866811,1.899,1.386,0.673,7.27,16.46
batch_test_3756,0.6857907928474799,2.093,1.308,0.763,6.23,19.97
batch_test_5911,0.6857348463755102,1.989,1.458,0.787,9.74,18.67
batch_test_2219,0.6856716201791766,2.028,1.404,0.739,6.68,17.79
batch_test_4630,0.6856587263778758,2.099,1.449,0.738,7.22,18.37
batch_test_9936,0.6856486197663081,2.046,1.407,0.761,6.23,16.9
batch_test_3455,0.6856233358448292,2.109,1.417,0.707,8.54,17.76
batch_test_8539,0.6856069284452702,1.999,1.39,0.75,6.49,16.52
batch_test_7510,0.6855218191688519,2.078,1.486,0.749,7.51,19.87
batch_test_3108,0.6854996024156781,2.358,1.613,0.811,11.23,30.43
batch_test_6079,0.6854821406943802,1.981,1.417,0.734,5.95,16.96
batch_test_7081,0.6854594706646153,2.11,1.415,0.772,12.77,36.09
batch_test_6986,0.6854262398084175,1.981,1.377,0.738,6.39,15.25
batch_test_1843,0.6854215438647727,2.145,1.34,0.803,7.05,19.95
batch_test_9205,0.6852303326779218,1.942,1.345,0.809,6.59,14.28
batch_test_1158,0.6851740544721687,2.137,1.43,0.677,7.84,19.73
batch_test_8126,0.6851472904006282,2.066,1.453,0.711,6.17,15.27
batch_test_7246,0.6850903709775535,1.833,1.37,0.745,6.19,12.65
batch_test_2536,0.6850202579866173,2.445,1.743,0.822,10.26,27.39
batch_test_2868,0.6850055252085362,1.747,1.269,0.677,5.24,12.09
batch_test_9704,0.6848686158869164,2.702,1.703,0.856,9.63,31.06
batch_test_5135,0.6848651369792099,2.065,1.441,0.742,8.86,21.84
batch_test_1810,0.6848595502691022,1.866,1.42,0.71,7.37,17.27
batch_test_808,0.6848383283388129,2.29,1.493,0.765,8.44,21.85
batch_test_5719,0.6848277182550596,2.264,1.513,0.694,8.38,21.99
batch_test_9120,0.6847207016858365,2.173,1.523,0.778,7.03,19.04
batch_test_9255,0.6847118178437431,2.25,1.638,0.804,10.45,33.53
batch_test_9109,0.6846992384786279,2.076,1.47,0.751,7.16,20.01
batch_test_1666,0.6846589608635799,2.008,1.475,0.745,7.64,19.6
batch_test_6375,0.6846517845877775,2.074,1.438,0.767,5.59,13.51
batch_test_5463,0.6846517007540988,2.051,1.457,0.728,6.62,16.1
batch_test_1734,0.6845515303328218,2.219,1.441,0.804,8.83,22.83
batch_test_5471,0.684546643329489,2.204,1.431,0.786,8.4,18.68
batch_test_8713,0.6845269243252832,2.272,1.568,0.76,6.49,13.89
batch_test_3436,0.6845260882304727,2.19,1.405,0.743,6.92,16.86
